mfr,ctg,dep,rev,mat,imp_mat,m_retail,land,role,core_dom,imp_kind,core_imp,core,identified,fx
החברה המרכזית למשקאות קלים,משקה קולה רגיל,משקאות לא אלכוהולים,2192.9389320546907,0.3,0.55,0.28,0.65,DOM,0.23500000000000001,,0.65,0.23500000000000001,0.999747667832483,23.5
טמפו,משקה קולה רגיל,משקאות לא אלכוהולים,120.6238427464513,0.3,0.55,0.28,0.65,DOM,0.23500000000000001,,0.65,0.23500000000000001,0.999747667832483,23.5
"דעאס מגדי בע""מ",סודה,משקאות לא אלכוהולים,0.17190326542326,0.2,0.2,0.28,0.65,UNK,0.11000000000000001,,0.65,0.11002999071617561,0.9798633590324417,11.00299907161756
ספק כללי,סודה,משקאות לא אלכוהולים,1.4762132454275292,0.2,0.2,0.28,0.65,BUCKET,0.11000000000000001,,0.65,0.11002999071617561,0.9798633590324417,11.00299907161756
יפאורה תבורי,סודה,משקאות לא אלכוהולים,461.90904701730415,0.2,0.2,0.28,0.65,DOM,0.11000000000000001,,0.65,0.11000000000000001,0.9798633590324417,11.000000000000002
יפאורה תבורי,תה קר,משקאות לא אלכוהולים,53.93479554689966,0.35,0.45,0.28,0.65,DOM,0.2275,,0.65,0.2275,0.9956823322723861,22.75
יצרן פרטי,מוצרי אקונומיקה,ניקוי הבית,76.69835194149294,0.45,0.75,0.3,0.6,BUCKET,0.40750000000000003,,0.6,0.4079035235103931,0.78272431475768,40.79035235103931
מג'יק,מוצרי אקונומיקה,ניקוי הבית,7.218273547517317,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4079035235103931,0.78272431475768,40.79035235103931
שניב תעשיות נייר בעמ,מוצרי אקונומיקה,ניקוי הבית,6.605736636640065,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.78272431475768,40.75
ארבקס,ניקוי אמבטיות,ניקוי הבית,12.03075131962179,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.6737436760723406,40.75
מיפא פרנקנדורף,ניקוי אמבטיות,ניקוי הבית,3.6216620185936126,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4125556142519632,0.6737436760723406,41.25556142519632
קולגייט פלמוליב,ניקוי אמבטיות,ניקוי הבית,0.8919639511939851,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,BRAND,0.5,0.5,0.6737436760723406,50.0
אס סיי ג'ונסון,ניקוי אסלות,ניקוי הבית,57.70314598702541,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4400546760662884,0.713073780623467,44.00546760662884
צ'ימגט 2000,ניקוי אסלות,ניקוי הבית,0.11162719026586723,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4400546760662884,0.713073780623467,44.00546760662884
אלמוג דיל,ניקוי אסלות,ניקוי הבית,12.176188842065518,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4400546760662884,0.713073780623467,44.00546760662884
"שניב תעשיות נייר בע""מ",ניקוי אסלות,ניקוי הבית,6.941695063434095,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.713073780623467,40.75
יצרן לא ידוע,ניקוי כללי,ניקוי הבית,2.765875254176596,0.45,0.75,0.3,0.6,BUCKET,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
ארבקס,ניקוי כללי,ניקוי הבית,58.8463783789567,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.7099197510535612,40.75
"ב.ה. דבליו יבוא ושיווק בע""מ",ניקוי כללי,ניקוי הבית,0.8716273186280009,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,TRADER,0.72,0.72,0.7099197510535612,72.0
וינדה פרופשיונל,ניקוי כללי,ניקוי הבית,0.8818826258357999,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
יעקבי,ניקוי כללי,ניקוי הבית,17.030062113932487,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.7099197510535612,40.75
מ.א ייצור מטליות,ניקוי כללי,ניקוי הבית,0.6998292156987825,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
אלפא חברה לקוסמטיקה,ניקוי כללי,ניקוי הבית,0.12707981814658165,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
אטאש סונמז,ניקוי כללי,ניקוי הבית,11.333564626800028,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
הנקל סוד,ניקוי כללי,ניקוי הבית,0.17188288231901944,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,BRAND,0.5,0.5,0.7099197510535612,50.0
קליר,ניקוי כללי,ניקוי הבית,0.1851984065880689,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
אקסטרה,ניקוי כללי,ניקוי הבית,0.06602822774111441,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.416436735645956,0.7099197510535612,41.6436735645956
קולגייט פלמוליב,ניקוי כללי,ניקוי הבית,6.293228649269093,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,BRAND,0.5,0.5,0.7099197510535612,50.0
דנשר,תכשירי ניקוי כלי כסף ונחושת,ניקוי הבית,4.213946976069009,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,TRADER,0.72,0.72,0.7521037935230321,72.0
אוקלר,תכשירי ניקוי רצפות,ניקוי הבית,1.4742478550380234,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
"נופר ששון ציון בע""מ",תכשירי ניקוי רצפות,ניקוי הבית,0.4223820210173956,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
קוויק,תכשירי ניקוי רצפות,ניקוי הבית,4.764354141899695,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
יצרן פרטי,תכשירי ניקוי רצפות,ניקוי הבית,126.20990949465607,0.45,0.75,0.3,0.6,BUCKET,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
קומפיקס דטרגנט,תכשירי ניקוי רצפות,ניקוי הבית,0.5754982441356001,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
"ר. שמאי יבוא ושיווק בע""מ",תכשירי ניקוי רצפות,ניקוי הבית,0.3395472517748476,0.45,0.75,0.3,0.6,IMP,0.40750000000000003,TRADER,0.72,0.72,0.794850834936507,72.0
מג'יק,תכשירי ניקוי רצפות,ניקוי הבית,2.232003773095544,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4148966708189505,0.794850834936507,41.48966708189505
שניב תעשיות נייר בעמ,תכשירי ניקוי רצפות,ניקוי הבית,2.155653769888459,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.794850834936507,40.75
אלמוג דיל,תכשירי ניקוי שטיחים,ניקוי הבית,1.1206854110964124,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.4136047970424952,0.9563196926423789,41.36047970424952
אסטוניש,תכשירים לניקוי חלונות,ניקוי הבית,2.374167902312438,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.43283038705277566,0.7311833733187346,43.28303870527756
סנו,תכשירים לניקוי חלונות,ניקוי הבית,64.82976937588218,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.7311833733187346,40.75
"קומפלקס כימיקלים בע""מ",תכשירים לניקוי חלונות,ניקוי הבית,1.752002462418049,0.45,0.75,0.3,0.6,UNK,0.40750000000000003,,0.6,0.43283038705277566,0.7311833733187346,43.28303870527756
"שניב תעשיות נייר בע""מ",תכשירים לפתיחת סתימות,ניקוי הבית,1.211543086138782,0.45,0.75,0.3,0.6,DOM,0.40750000000000003,,0.6,0.40750000000000003,0.7547923276536145,40.75
אורגניק זון בעמ,סבון לגוף,סבוני רחצה,1.139955857618587,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.37898223867145403,0.8978319108027557,37.898223867145404
דר פישר,סבון לגוף,סבוני רחצה,18.606298320156426,0.35,0.8,0.32,0.55,DOM,0.35,,0.55,0.35,0.8978319108027557,35.0
אמיליה קוסמטיקס,סבון לגוף,סבוני רחצה,6.520482757062765,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.37898223867145403,0.8978319108027557,37.898223867145404
"פירפארם בע""מ",סבון לגוף,סבוני רחצה,0.048170471436525794,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.37898223867145403,0.8978319108027557,37.898223867145404
יצרן פרטי,סבון לגוף,סבוני רחצה,77.264731043717,0.35,0.8,0.32,0.55,BUCKET,0.35,,0.55,0.37898223867145403,0.8978319108027557,37.898223867145404
פוליבה,סבון לגוף,סבוני רחצה,12.371690889362654,0.35,0.8,0.32,0.55,IMP,0.35,BRAND,0.45000000000000007,0.45000000000000007,0.8978319108027557,45.00000000000001
"ר. שמאי יבוא ושיווק בע""מ",סבון לגוף,סבוני רחצה,0.117290202740365,0.35,0.8,0.32,0.55,IMP,0.35,TRADER,0.67,0.67,0.8978319108027557,67.0
בית דגן,סבון מוצק,סבוני רחצה,0.7879963565270128,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.3827584352850843,0.9712705130900194,38.27584352850843
אטאש סונמז,סבון מוצק,סבוני רחצה,1.865715787654676,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.3827584352850843,0.9712705130900194,38.27584352850843
קולגייט פלמוליב,סבון מוצק,סבוני רחצה,25.84316833872901,0.35,0.8,0.32,0.55,IMP,0.35,BRAND,0.45000000000000007,0.45000000000000007,0.9712705130900194,45.00000000000001
הנקל סוד,סבון מוצק,סבוני רחצה,22.77447146177509,0.35,0.8,0.32,0.55,IMP,0.35,BRAND,0.45000000000000007,0.45000000000000007,0.9712705130900194,45.00000000000001
יצרן לא ידוע,סבון מוצק,סבוני רחצה,1.0334943491279418,0.35,0.8,0.32,0.55,BUCKET,0.35,,0.55,0.3827584352850843,0.9712705130900194,38.27584352850843
ג.י.א עסקים,סבון נוזלי לידיים/משאבה,סבוני רחצה,0.12136709326637855,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
דטול,סבון נוזלי לידיים/משאבה,סבוני רחצה,0.3699979430005519,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
יוניליוור ישראל,סבון נוזלי לידיים/משאבה,סבוני רחצה,28.095928627646867,0.35,0.8,0.32,0.55,DOM,0.35,,0.55,0.35,0.7440550087622585,35.0
סנו,סבון נוזלי לידיים/משאבה,סבוני רחצה,135.01448569425486,0.35,0.8,0.32,0.55,DOM,0.35,,0.55,0.35,0.7440550087622585,35.0
ספק כללי,סבון נוזלי לידיים/משאבה,סבוני רחצה,1.4039017219386918,0.35,0.8,0.32,0.55,BUCKET,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
פארמה דיל (פ.א.ב) שיווק והפצה בעמ,סבון נוזלי לידיים/משאבה,סבוני רחצה,4.925684954874192,0.35,0.8,0.32,0.55,UNK,0.35,,0.55,0.40120248541744963,0.7440550087622585,40.120248541744964
יוגטה,לקקנים,סוכריות,33.16057350593018,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.6146838495916815,41.0
טוק טוק,לקקנים,סוכריות,3.0476855103232605,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5063125198481419,0.6146838495916815,50.631251984814185
לקקני ישראל,לקקנים,סוכריות,0.46194443143682673,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5063125198481419,0.6146838495916815,50.631251984814185
מאיה,לקקנים,סוכריות,12.30802930359133,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,BRAND,0.55,0.55,0.6146838495916815,55.00000000000001
"מעיין נציגויות שיווק ממתקים בע""מ",סוכריות אחרות,סוכריות,1.5002690524807716,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.7284116897636717,0.390351949646776,72.84116897636717
"טעמן - שיווק מזון בע""מ",סוכריות אחרות,סוכריות,6.172026413641479,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.7284116897636717,0.390351949646776,72.84116897636717
"מנוס פודס בע""מ",סוכריות אחרות,סוכריות,1.9156688710374739,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.7284116897636717,0.390351949646776,72.84116897636717
ספק כללי,סוכריות אחרות,סוכריות,3.0472418987985557,0.4,0.85,0.28,0.65,BUCKET,0.41000000000000003,,0.65,0.7284116897636717,0.390351949646776,72.84116897636717
פרימיום שיווק עמוס דיאר,סוכריות גומי,סוכריות,3.4683945719518374,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4847290115408136,0.6830789240418434,48.47290115408136
יוגטה,סוכריות גומי,סוכריות,133.07604708517096,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.6830789240418434,41.0
"מור ים מרקטינג בע""מ",סוכריות גומי,סוכריות,1.2263503535385787,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4847290115408136,0.6830789240418434,48.47290115408136
ליברס,סוכריות גומי,סוכריות,1.1320620579080063,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4847290115408136,0.6830789240418434,48.47290115408136
"דדוש דניאל שווק מזון בע""מ",סוכריות גומי,סוכריות,0.04887301006128417,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4847290115408136,0.6830789240418434,48.47290115408136
"קבוצת שטראוס בע""מ",סוכריות גומי,סוכריות,0.8892014791857521,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.6830789240418434,41.0
שסטוביץ,סוכריות גלי,סוכריות,7.660575955172986,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,TRADER,0.77,0.77,0.9094532492259076,77.0
יוגטה,סוכריות גלי,סוכריות,13.54049911093816,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.9094532492259076,41.0
מאיה,סוכריות גלי,סוכריות,60.54996793650372,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,BRAND,0.55,0.55,0.9094532492259076,55.00000000000001
רון-פוד,סוכריות גלי,סוכריות,1.0801005823081165,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5169435666073409,0.9094532492259076,51.69435666073409
"קבוצת שטראוס בע""מ",סוכריות גלי,סוכריות,0.639945080499316,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.9094532492259076,41.0
יוגטה,סוכריות לעיסות,סוכריות,14.985171230943333,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.8623676687630537,41.0
טוק טוק,סוכריות לעיסות,סוכריות,1.2925784282128079,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.6505024196092363,0.8623676687630537,65.05024196092363
מאיה,סוכריות לעיסות,סוכריות,30.550457909241658,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,BRAND,0.55,0.55,0.8623676687630537,55.00000000000001
אלפא מגה פוד בעמ,סוכריות לעיסות,סוכריות,1.0336858703980738,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.6505024196092363,0.8623676687630537,65.05024196092363
"קבוצת שטראוס בע""מ",סוכריות לעיסות,סוכריות,2.3547505942090274,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.8623676687630537,41.0
א.מ חטיפי העמק בעמ,סוכריות מרשמלו,סוכריות,1.0894698057613743,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4483569418876482,0.8215976322253112,44.83569418876482
כרמית,סוכריות מרשמלו,סוכריות,74.23426576372961,0.4,0.85,0.28,0.65,DOM,0.41000000000000003,,0.65,0.41000000000000003,0.8215976322253112,41.0
"לבס ייבוא ושיווק מזון בע""מ",סוכריות מרשמלו,סוכריות,8.951198529302431,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,TRADER,0.77,0.77,0.8215976322253112,77.0
שמחה זה אנחנו,סוכריות מרשמלו,סוכריות,1.933654869087027,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.4483569418876482,0.8215976322253112,44.83569418876482
שטרוק,סוכריות קשות,סוכריות,44.7778280544155,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5550195024279959,0.5242378215134872,55.501950242799595
טוק טוק,סוכריות קשות,סוכריות,1.4688227781140604,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5550195024279959,0.5242378215134872,55.501950242799595
מאיה,סוכריות קשות,סוכריות,10.952671972929815,0.4,0.85,0.28,0.65,IMP,0.41000000000000003,BRAND,0.55,0.55,0.5242378215134872,55.00000000000001
ממתקי עליה,סוכריות קשות,סוכריות,0.04918036262930835,0.4,0.85,0.28,0.65,UNK,0.41000000000000003,,0.65,0.5550195024279959,0.5242378215134872,55.501950242799595
ברדה - סלטי עמים ברדה,ממרחים מצוננים,סלטים ארוזים,1.7791139799382103,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
דוצי ג'י,ממרחים מצוננים,סלטים ארוזים,0.6847641386394252,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
הררית מזון,ממרחים מצוננים,סלטים ארוזים,15.953288951844495,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
מעדני אביטל יוסף מידן,ממרחים מצוננים,סלטים ארוזים,0.7030875997125533,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
שורי אינטרפודס,ממרחים מצוננים,סלטים ארוזים,0.6352577258197017,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
פרג תבלינים,ממרחים מצוננים,סלטים ארוזים,7.987236893548885,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
סלטי משני,ממרחים מצוננים,סלטים ארוזים,3.3469922569054353,0.5,0.45,0.28,0.65,UNK,0.29500000000000004,,0.65,0.49237049074368266,0.6870924135599011,49.237049074368265
